
> serp-filetypes@0.0.1 report:db-content /Users/devin/repos/projects/github@serptemplates/filetypes
> node scripts/report-db-content.mjs -- --format csv

slug,fields_total,fields_filled,fields_empty,summary_words,technical_words,how_to_open_words,how_to_convert_words,total_words
tmf,12,7,5,13,135,181,0,329
tmlanguage,12,6,6,13,53,0,0,66
tmo,12,6,6,13,15,0,0,28
tmod,12,6,6,13,0,259,0,272
tmp,12,7,5,13,49,60,0,122
tmpl,12,6,6,13,26,0,0,39
tmproj,12,7,5,13,79,22,0,114
tmproject,12,7,5,13,56,22,0,91
tmr,12,6,6,13,41,0,0,54
tms,12,5,7,13,0,0,0,13
tmtheme,12,6,6,13,55,0,0,68
tmv,12,6,6,13,56,0,0,69
tmvt,12,6,6,13,69,0,0,82
tmvx,12,6,6,13,134,0,0,147
tmw,12,6,6,13,20,0,0,33
tmx,12,6,6,13,23,0,0,36
tmzip,12,5,7,13,0,0,0,13
tn,12,6,6,13,128,0,0,141
tn1,12,5,7,13,0,0,0,13
tn2,12,5,7,13,0,0,0,13
tn3,12,7,5,13,70,67,0,150
tne,12,6,6,13,40,0,0,53
tnef,12,7,5,13,136,51,0,200
tnfp,12,7,5,13,165,29,0,207
tnl,12,7,5,13,160,61,0,234
tno,12,7,5,13,104,49,0,166
tns,12,6,6,13,18,0,0,31
tnsp,12,5,7,13,0,0,0,13
tny,12,6,6,13,17,0,0,30
tnz,12,7,5,13,124,56,0,193
toast,12,6,6,13,36,0,0,49
toc,12,7,5,13,85,84,0,182
tod,12,6,6,13,57,0,0,70
tol,12,6,6,13,13,0,0,26
toml,12,7,5,13,92,38,0,143
toolbox,12,7,5,13,110,76,0,199
top,12,5,7,13,0,0,0,13
topc,12,5,7,13,0,0,0,13
topprj,12,6,6,13,53,0,0,66
topviw,12,6,6,13,52,0,0,65
tor,12,6,6,13,38,0,0,51
torchdownload,12,7,5,13,159,130,0,302
torrent,12,7,5,13,153,91,0,257
totalsbackup,12,5,7,13,0,0,0,13
totalsdb,12,6,6,13,20,0,0,33
totalslayout,12,6,6,13,11,0,0,24
totalssyncdb,12,5,7,13,0,0,0,13
tower,12,7,5,13,112,40,0,165
tp,12,6,6,13,56,0,0,69
tp0,12,5,7,13,0,0,0,13
tp3,12,6,6,13,11,0,0,24
tp4,12,6,6,13,16,0,0,29
tpac,12,7,5,13,98,87,0,198
tpark,12,5,7,13,0,0,0,13
tpb,12,6,6,13,14,0,0,27
tpc,12,6,6,13,13,0,0,26
tpd,12,6,6,13,19,0,0,32
tpf,12,6,6,13,62,0,0,75
tpi,12,5,7,13,0,0,0,13
tpk,12,7,5,13,125,65,0,203
tpkey,12,5,7,13,0,0,0,13
tpl,12,9,3,13,27,13,0,53
tpm,12,5,7,13,0,0,0,13
tpr,12,5,7,13,0,0,0,13
tps,12,5,7,13,0,0,0,13
tpse,12,7,5,13,93,40,0,146
tpsr,12,9,3,13,119,170,0,302
tpt,12,4,8,6,0,0,0,6
tpu,12,7,5,13,138,23,0,174
tpx,12,5,7,13,0,0,0,13
tpz,12,6,6,13,207,0,0,220
tqs,12,6,6,13,87,0,0,100
tr,12,5,7,13,0,0,0,13
tr3,12,6,6,13,9,0,0,22
tra,12,5,7,13,0,0,0,13
trace,12,7,5,13,41,41,0,95
traineddata,12,7,5,13,102,26,0,141
trak,12,6,6,13,50,0,0,63
transmitservers,12,7,5,13,122,38,0,173
transprofile,12,7,5,13,77,19,0,109
trash,12,7,5,13,123,38,0,174
trash_database,12,7,5,13,109,24,0,146
trashes,12,7,5,13,150,23,0,186
trashinfo,12,7,5,13,90,36,0,139
tray,12,6,6,13,53,0,0,66
trb,12,7,5,13,59,43,0,115
trc,12,8,4,13,32,0,0,45
trd,12,6,6,13,57,0,0,70
trec,12,8,4,13,122,42,36,213
trelby,12,6,6,13,85,0,0,98
tres,12,6,6,13,39,0,0,52
trf,12,6,6,13,94,0,0,107
trg,12,7,5,13,89,91,0,193
tri,12,6,6,13,19,0,0,32
trif,12,6,6,13,16,0,0,29
trig,12,3,9,6,0,0,0,6
trim.3ds,12,6,6,13,50,0,0,63
trim.cia,12,6,6,13,53,0,0,66
trim.nds,12,7,5,13,208,30,0,251
trk,12,5,7,13,0,0,0,13
trm,12,7,5,13,0,0,0,13
trmap,12,7,5,13,91,59,0,163
trn,12,6,6,13,41,0,0,54
trp,12,6,6,13,29,0,0,42
trs,12,5,7,13,0,0,0,13
trtx,12,7,5,13,122,93,0,228
truck,12,7,5,13,202,130,0,345
trx,12,6,6,13,77,0,0,90
trx_dll,12,6,6,13,38,0,0,51
try-aspose-3d.png,12,1,11,0,0,0,0,0
ts,12,10,2,13,66,82,66,227
ts1,12,6,6,13,33,0,0,46
ts4script,12,6,6,13,155,0,0,168
tsc,12,5,7,13,0,0,0,13
tscdf,12,7,5,13,145,43,0,201
tscn,12,6,6,13,95,0,0,108
tscproj,12,8,4,13,180,119,65,377
tscshadervid,12,7,5,13,119,171,0,303
tsd,12,7,5,13,95,61,0,169
tse,12,7,5,13,72,18,0,103
tsf,12,5,7,13,0,0,0,13
tsh,12,8,4,13,88,46,12,159
tsi,12,6,6,13,17,0,0,30
tsk,12,7,5,13,103,79,0,195
tsl,12,6,6,13,60,0,0,73
tsm,12,6,6,13,27,0,0,40
tsp,12,6,6,13,35,0,0,48
tspeed,12,7,5,13,168,89,0,270
tsproj,12,8,4,13,87,39,39,178
tsr,12,6,6,13,31,0,0,44
tst,12,6,6,13,41,0,0,54
tstream,12,5,7,13,0,0,0,13
tsv,12,8,4,13,234,97,105,449
tsx,12,7,5,13,84,58,0,155
tsz,12,7,5,13,94,77,0,184
tt,12,6,6,13,20,0,0,33
tt10,12,6,6,13,64,0,0,77
tt11,12,6,6,13,42,0,0,55
tt12,12,6,6,13,53,0,0,66
tt13,12,6,6,13,56,0,0,69
tt14,12,6,6,13,65,0,0,78
tt15,12,6,6,13,70,0,0,83
tt16,12,6,6,13,126,0,0,139
tt17,12,6,6,13,130,0,0,143
tt18,12,6,6,13,153,0,0,166
tt19,12,7,5,13,144,109,0,266
tt2,12,7,5,13,162,66,0,241
tt20,12,7,5,13,156,109,0,278
tt2012state,12,6,6,13,35,0,0,48
tt2013state,12,6,6,13,58,0,0,71
tt2014state,12,6,6,13,64,0,0,77
tt2015state,12,6,6,13,121,0,0,134
tt2016state,12,6,6,13,135,0,0,148
tt2017state,12,6,6,13,140,0,0,153
tt2018state,12,7,5,13,96,11,0,120
tt21,12,7,5,13,123,89,0,225
tt22,12,7,5,13,83,84,0,180
tt23,12,7,5,13,132,80,0,225
tt24,12,7,5,13,111,81,0,205
tta,12,7,5,13,84,65,0,162
ttarch,12,7,5,13,64,24,0,101
ttarch2,12,7,5,13,94,24,0,131
ttbk,12,6,6,13,61,0,0,74
ttc,12,8,4,13,151,0,0,164
ttconfig,12,7,5,13,139,73,0,225
ttd,12,6,6,13,85,0,0,98
tte,12,6,6,13,38,0,0,51
ttf,12,9,3,13,257,50,0,320
ttk,12,6,6,13,54,0,0,67
ttkgp,12,5,7,13,0,0,0,13
ttl,12,6,6,13,81,0,0,94
ttm,12,6,6,13,10,0,0,23
ttmd,12,6,6,13,87,0,0,100
ttml,12,7,5,13,131,97,0,241
ttml2,12,6,6,4,50,78,0,132
ttr,12,7,5,13,79,78,0,170
ttrm,12,7,5,13,71,77,0,161
tts,12,6,6,13,12,0,0,25
ttskey,12,6,6,13,63,0,0,76
ttt,12,7,5,13,87,41,0,141
ttx,12,6,6,13,27,0,0,40
ttxfolder,12,7,5,13,86,38,0,137
ttxt,12,6,6,13,19,0,0,32
tu,12,6,6,13,10,0,0,23
tub,12,6,6,13,11,0,0,24
tun,12,6,6,13,21,0,0,34
tup,12,7,5,13,120,38,0,171
tur,12,6,6,13,10,0,0,23
tut,12,7,5,13,76,16,0,105
tvc,12,5,7,13,0,0,0,13
tvdb,12,9,3,13,64,75,0,152
tvdownload,12,6,6,13,31,0,0,44
tvj,12,5,7,13,0,0,0,13
tvl,12,7,5,13,71,8,0,92
tvlayer,12,6,6,13,138,0,0,151
tvm,12,5,7,13,0,0,0,13
tvpi,12,6,6,13,32,0,0,45
tvrecording,12,6,6,13,57,0,0,70
tvs,12,6,6,13,49,0,0,62
tvshow,12,6,6,13,173,0,0,186
tvtemplate,12,6,6,13,165,0,0,178
tvvi,12,6,6,13,32,0,0,45
tw3,12,6,6,13,121,0,0,134
twb,12,6,6,13,42,0,0,55
twbx,12,6,6,13,62,0,0,75
twc,12,5,7,13,0,0,0,13
twd,12,4,8,6,0,0,0,6
twds,12,3,9,6,0,0,0,6
twh,12,6,6,13,45,0,0,58
twig,12,6,6,13,67,0,0,80
twld,12,7,5,13,90,47,0,150
twm,12,6,6,13,35,0,0,48
twt,12,7,5,13,106,26,0,145
twz,12,6,6,13,33,0,0,46
twzip,12,6,6,13,25,0,0,38
tx_,12,6,6,13,36,0,0,49
txa,12,5,7,13,0,0,0,13
txbn,12,7,5,13,60,87,0,160
txd,12,6,6,13,70,0,0,83
txf,12,6,6,13,41,0,0,54
txn,12,6,6,13,21,0,0,34
txt,12,8,4,13,136,111,81,341
txtrpt,12,6,6,13,12,0,0,25
txw,12,5,7,13,0,0,0,13
txz,12,6,6,13,43,0,0,56
ty,12,7,5,13,182,87,0,282
ty%2b,12,7,5,13,129,128,0,270
tyimport,12,6,6,13,96,0,0,109
typ,12,7,5,13,108,74,0,195
type1,12,4,8,4,0,0,0,4
typeit4me,12,6,6,13,20,0,0,33
tyset,12,6,6,13,97,0,0,110
tz,12,8,4,13,20,0,0,33
tzarc,12,6,6,13,72,0,0,85
tzd,12,7,5,13,101,30,0,144
tzst,12,5,7,13,0,0,0,13
tzx,12,5,7,13,0,0,0,13
u,12,7,5,13,113,47,0,173
u10,12,6,6,13,15,0,0,28
u11,12,6,6,13,19,0,0,32
u12,12,6,6,13,18,0,0,31
u2k,12,7,5,13,119,33,0,165
u32,12,4,8,6,0,0,0,6
u3d,12,9,3,13,214,22,0,249
u3d.png,12,1,11,0,0,0,0,0
u3i,12,6,6,13,17,0,0,30
u3p,12,6,6,13,145,0,0,158
u8,12,6,6,13,29,0,0,42
u8dsn,12,3,9,6,0,0,0,6
u8hdr,12,3,9,6,0,0,0,6
u8mdn,12,3,9,6,0,0,0,6
u8msg,12,3,9,6,0,0,0,6
uae,12,7,5,13,82,60,0,155
uasset,12,7,5,13,59,140,0,212
uax,12,5,7,13,0,0,0,13
ub,12,5,7,13,0,0,0,13
ubj,12,6,6,13,55,0,0,68
ubox,12,6,6,13,23,0,0,36
ubz,12,7,5,13,72,85,0,170
uc,12,7,5,13,79,64,0,156
uc2,12,7,5,13,89,38,0,140
uccapilog,12,6,6,13,70,0,0,83
uce,12,5,7,13,0,0,0,13
ucf,12,6,6,13,105,0,0,118
uci,12,5,7,13,0,0,0,13
ucl,12,6,6,13,7,0,0,20
ucm,12,6,6,13,14,0,0,27
uct,12,5,7,13,0,0,0,13
ud,12,6,6,13,27,0,0,40
udb,12,9,3,13,10,12,0,35
udc,12,6,6,13,39,0,0,52
udcx,12,6,6,13,96,0,0,109
udeb,12,6,6,13,17,0,0,30
udf,12,6,6,13,47,0,0,60
udk,12,6,6,13,17,0,0,30
udl,12,8,4,13,68,0,0,81
uds,12,6,6,13,19,0,0,32
uea,12,6,6,13,56,0,0,69
ued,12,7,5,13,69,38,0,120
uexp,12,7,5,13,93,45,0,151
uf2,12,7,5,13,106,123,0,242
ufd,12,7,5,13,117,55,0,185
ufdl,12,4,8,6,0,0,0,6
ufdr,12,7,5,13,120,28,0,161
ufdx,12,7,5,13,117,55,0,185
ufo,12,6,6,13,27,0,0,40
ufr,12,6,6,13,16,0,0,29
ufs,12,6,6,13,15,0,0,28
ufs.uzip,12,5,7,13,0,0,0,13
uft,12,6,6,13,60,0,0,73
uga,12,6,6,13,63,0,0,76
ugg,12,8,4,13,73,43,38,167
ugoira,12,6,6,13,53,0,0,66
ugr,12,6,6,13,48,0,0,61
uha,12,6,6,13,36,0,0,49
uhtml,12,5,7,13,0,0,0,13
ui,12,6,6,13,28,0,0,41
ui4jd,12,7,5,13,90,39,0,142
uibak,12,6,6,13,30,0,0,43
uif,12,5,7,13,0,0,0,13
uinfo,12,7,5,13,72,18,0,103
uis,12,6,6,13,40,0,0,53
uiwix,12,7,5,13,89,57,0,159
ukx,12,5,7,13,0,0,0,13
ulaw,12,5,7,13,0,0,0,13
uld,12,6,6,13,43,0,0,56
ulf,12,5,7,13,0,0,0,13
ulp,12,7,5,13,254,85,0,352
uls,12,6,6,13,26,0,0,39
ult,12,8,4,13,106,34,36,189
ulw,12,6,6,13,15,0,0,28
ulx,12,6,6,13,118,0,0,131
ulz,12,6,6,13,47,0,0,60
umap,12,6,6,13,0,45,0,58
umd,12,6,6,13,15,0,0,28
umf,12,6,6,13,71,0,0,84
umj,12,3,9,6,0,0,0,6
uml,12,6,6,13,82,0,0,95
umlclass,12,6,6,13,45,0,0,58
umod,12,6,6,13,10,0,0,23
ums,12,6,6,13,41,0,0,54
umx,12,8,4,13,72,35,75,195
unauth,12,6,6,13,10,0,0,23
unf,12,6,6,13,74,0,0,87
uni,12,7,5,13,82,25,0,120
unif,12,6,6,13,57,0,0,70
unis,12,7,5,13,141,95,0,249
unity,12,6,6,13,24,0,0,37
unity3d,12,7,5,13,97,71,0,181
unitypackage,12,7,5,13,166,62,0,241
unityproj,12,5,7,13,0,0,0,13
unityweb,12,7,5,13,155,41,0,209
unk,12,6,6,13,21,0,0,34
unknown,12,6,6,13,125,0,0,138
unl,12,6,6,13,87,0,0,100
unr,12,7,5,13,95,43,0,151
unt,12,6,6,13,36,0,0,49
unx,12,5,7,13,0,0,0,13
uo,12,3,9,6,0,0,0,6
uof,12,6,6,13,45,0,0,58
uoml,12,3,9,6,0,0,0,6
uop,12,6,6,13,38,0,0,51
uos,12,6,6,13,21,0,0,34
uot,12,6,6,13,30,0,0,43
up,12,7,5,13,44,115,0,172
upd,12,5,7,13,0,0,0,13
update,12,6,6,13,94,0,0,107
updatr,12,5,7,13,0,0,0,13
upf,12,5,7,13,0,0,0,13
upg,12,6,6,13,27,0,0,40
upgrades,12,7,5,13,85,40,0,138
upk,12,7,5,13,107,65,0,185
upoi,12,6,6,13,21,0,0,34
upr,12,6,6,13,61,0,0,74
uproject,12,7,5,13,141,71,0,225
ups,12,6,6,13,65,0,0,78
upx,12,6,6,13,61,0,0,74
uqm,12,6,6,13,19,0,0,32
urcl,12,7,5,13,83,79,0,175
uri,12,3,9,6,0,0,0,6
uris,12,3,9,6,0,0,0,6
url,12,9,3,13,138,58,0,209
urls,12,4,8,6,0,0,0,6
urlx,12,7,5,13,97,56,0,166
urr,12,7,5,13,47,15,0,75
urt,12,6,6,13,39,0,0,52
usa,12,6,6,13,48,0,0,61
usd,12,8,4,13,153,0,0,166
usda,12,3,9,6,0,0,0,6
usdz,12,8,4,13,421,0,0,434
useq,12,5,7,13,0,0,0,13
user,12,5,7,13,0,0,0,13
userprofile,12,6,6,13,37,0,0,50
userreturn,12,7,5,13,75,35,0,123
usertile-ms,12,6,6,13,51,0,0,64
usf,12,5,7,13,0,0,0,13
usflib,12,5,7,13,0,0,0,13
usm,12,7,5,13,58,84,0,155
usr,12,9,3,13,65,15,0,93
ust,12,6,6,13,41,0,0,54
ustar,12,6,6,13,13,0,0,26
ustx,12,8,4,13,101,91,17,222
usx,12,5,7,13,0,0,0,13
ut2,12,6,6,13,15,0,0,28
ut2mod,12,6,6,13,14,0,0,27
ut3,12,5,7,13,0,0,0,13
ut4mod,12,6,6,13,22,0,0,35
ut8,12,5,7,13,0,0,0,13
utc,12,6,6,13,21,0,0,34
utf8,12,5,7,13,0,0,0,13
utm,12,7,5,13,152,50,0,215
utv,12,7,5,13,108,71,0,192
utw,12,6,6,13,71,0,0,84
utx,12,7,5,13,59,45,0,117
utxt,12,7,5,13,99,25,0,137
utz,12,6,6,13,78,0,0,91
uu,12,6,6,13,41,0,0,54
uud,12,6,6,13,47,0,0,60
uue,12,6,6,13,54,0,0,67
uva,12,4,8,6,0,0,0,6
uvd,12,4,8,6,0,0,0,6
uvf,12,5,7,13,0,0,0,13
uvg,12,3,9,6,0,0,0,6
uvh,12,3,9,6,0,0,0,6
uvi,12,3,9,6,0,0,0,6
uvm,12,7,5,13,37,23,0,73
uvp,12,4,8,6,0,0,0,6
uvprojx,12,7,5,13,83,48,0,144
uvs,12,3,9,6,0,0,0,6
uvt,12,3,9,6,0,0,0,6
uvu,12,3,9,6,0,0,0,6
uvv,12,3,9,6,0,0,0,6
uvva,12,3,9,6,0,0,0,6
uvvd,12,3,9,6,0,0,0,6
uvvf,12,3,9,6,0,0,0,6
uvvg,12,3,9,6,0,0,0,6
uvvh,12,3,9,6,0,0,0,6
uvvi,12,3,9,6,0,0,0,6
uvvm,12,3,9,6,0,0,0,6
uvvp,12,3,9,6,0,0,0,6
uvvs,12,3,9,6,0,0,0,6
uvvt,12,3,9,6,0,0,0,6
uvvu,12,3,9,6,0,0,0,6
uvvv,12,3,9,6,0,0,0,6
uvvx,12,3,9,6,0,0,0,6
uvvz,12,3,9,6,0,0,0,6
uvw,12,6,6,13,70,0,0,83
uvx,12,5,7,13,0,0,0,13
uvz,12,3,9,6,0,0,0,6
uw,12,8,4,13,91,26,72,202
uw8,12,7,5,13,73,45,0,131
uwf,12,7,5,13,61,18,0,92
uwl,12,6,6,13,74,0,0,87
uwrf,12,6,6,13,31,0,0,44
uxf,12,6,6,13,82,0,0,95
uxx,12,7,5,13,88,23,0,124
uzed,12,7,5,13,119,87,0,219
uzip,12,6,6,13,36,0,0,49
v,12,6,6,13,49,0,0,62
v11.suo,12,6,6,13,85,0,0,98
v12,12,6,6,13,35,0,0,48
v12.suo,12,6,6,13,104,0,0,117
v264,12,6,6,13,71,0,0,84
v2i,12,6,6,13,8,0,0,21
v2m,12,6,6,13,33,0,0,46
v3d,12,5,7,13,0,0,0,13
v3o,12,6,6,13,53,0,0,66
v3v,12,6,6,13,82,0,0,95
v5blocks,12,8,4,13,112,86,49,260
v5cpp,12,7,5,13,118,64,0,195
v5python,12,7,5,13,112,79,0,204
v64,12,7,5,13,98,27,0,138
vac,12,7,5,13,42,10,0,65
vacb,12,7,5,13,58,8,0,79
vag,12,8,4,13,76,16,80,185
val,12,8,4,13,60,29,17,119
vala,12,6,6,13,21,0,0,34
vao-patch,12,7,5,13,106,63,0,182
vap,12,6,6,13,20,0,0,33
vaporcd,12,6,6,13,23,0,0,36
var,12,5,7,13,0,0,0,13
vault,12,6,6,13,25,0,0,38
vb,12,6,6,13,155,0,0,168
vbc,12,6,6,13,31,0,0,44
vbd,12,6,6,13,30,0,0,43
vbe,12,6,6,13,67,0,0,80
vbf,12,6,6,13,39,0,0,52
vbg,12,7,5,13,103,65,0,181
vbhtml,12,6,6,13,50,0,0,63
vbi,12,7,5,13,115,52,0,180
vbk,12,6,6,13,45,0,0,58
vbm,12,6,6,13,68,0,0,81
vbox,12,6,6,13,70,0,0,83
vbox-extpack,12,6,6,13,67,0,0,80
vbox-prev,12,5,7,13,0,0,0,13
vbp,12,6,6,13,56,0,0,69
vbpf1,12,6,6,13,26,0,0,39
vbproj,12,7,5,13,197,41,0,251
vbr,12,6,6,13,24,0,0,37
vbs,12,7,5,13,109,21,0,143
vbscript,12,6,6,13,16,0,0,29
vbt,12,7,5,13,204,41,0,258
vbw,12,6,6,13,17,0,0,30
vbx,12,6,6,13,16,0,0,29
vbx6settings,12,5,7,13,0,0,0,13
vbz,12,5,7,13,0,0,0,13
vc,12,5,7,13,0,0,0,13
vc1,12,5,7,13,0,0,0,13
vc3,12,6,6,13,58,0,0,71
vc4,12,6,6,13,50,0,0,63
vc6,12,6,6,13,22,0,0,35
vc8,12,6,6,13,22,0,0,35
vcard,12,3,9,6,0,0,0,6
vcd,12,6,6,13,44,0,0,57
vce,12,6,6,13,65,0,0,78
vcf,12,7,5,13,205,127,0,345
vcfg,12,7,5,13,134,37,0,184
vcg,12,4,8,6,0,0,0,6
vcm,12,6,6,13,14,0,0,27
vco,12,5,7,13,0,0,0,13
vcomps,12,6,6,13,105,0,0,118
vcp,12,6,6,13,30,0,0,43
vcpf,12,6,6,13,13,0,0,26
vcpref,12,6,6,13,35,0,0,48
vcproj,12,7,5,13,96,61,0,170
vcr,12,6,6,13,24,0,0,37
vcrd,12,6,6,13,44,0,0,57
vcs,12,8,4,13,118,97,29,257
vct,12,6,6,13,30,0,0,43
vcv,12,6,6,13,13,0,0,26
vcw,12,6,6,13,22,0,0,35
vcx,12,6,6,13,26,0,0,39
vcxitems,12,6,6,13,57,0,0,70
vcxproj,12,7,5,13,225,41,0,279
vda,12,6,6,13,22,0,0,35
vdata,12,7,5,13,24,152,0,189
vdb,12,6,6,13,20,0,0,33
vdc,12,5,7,13,0,0,0,13
vdex,12,7,5,13,112,24,0,149
vdf,12,6,6,13,130,0,0,143
vdi,12,7,5,13,86,84,0,183
vdisco,12,4,8,4,0,0,0,4
vdj,12,6,6,13,20,0,0,33
vdjsend,12,5,7,13,0,0,0,13
vdm,12,5,7,13,0,0,0,13
vdo,12,5,7,13,0,0,0,13
vdoc,12,7,5,13,121,46,0,180
vdp,12,6,6,13,25,0,0,38
vdplugin,12,7,5,13,79,49,0,141
vdproj,12,6,6,13,51,0,0,64
vdr,12,6,6,13,99,0,0,112
vds,12,7,5,13,111,41,0,165
vdw,12,6,6,13,10,0,0,23
vdx,12,8,4,13,73,21,80,187
vec,12,5,7,13,0,0,0,13
vectornator,12,8,4,13,68,100,50,231
veg,12,10,2,13,138,100,55,306
vegaswindowlayout,12,7,5,13,74,28,0,115
vegcap,12,8,4,13,142,95,79,329
veh,12,6,6,13,79,0,0,92
vem,12,6,6,13,54,0,0,67
vep,12,6,6,13,20,0,0,33
ver,12,6,6,13,34,0,0,47
version,12,7,5,13,98,24,0,135
vert,12,7,5,13,205,52,0,270
vet,12,6,6,13,52,0,0,65
vexe,12,6,6,13,22,0,0,35
vf,12,8,4,13,84,24,60,181
vfb,12,9,3,13,47,0,12,72
vfc,12,5,7,13,0,0,0,13
vfd,12,6,6,13,20,0,0,33
vff,12,6,6,13,99,0,0,112
vfs,12,7,5,13,82,34,0,129
vfs0,12,6,6,13,20,0,0,33
vft,12,5,7,13,0,0,0,13
vfw,12,6,6,13,89,0,0,102
vfz,12,6,6,13,15,0,0,28
vga,12,5,7,13,0,0,0,13
vgc,12,5,7,13,0,0,0,13
vgd,12,5,7,13,0,0,0,13
vgi,12,6,6,13,10,0,0,23
vgm,12,8,4,13,106,21,14,154
vgz,12,5,7,13,0,0,0,13
vhd,12,7,5,13,42,66,0,121
vhdl,12,6,6,13,52,0,0,65
vhdpmem,12,7,5,13,88,22,0,123
vhdx,12,6,6,13,17,0,0,30
vhv,12,5,7,13,0,0,0,13
vi,12,6,6,13,18,0,0,31
vib,12,7,5,13,111,51,0,175
vibe,12,6,6,13,166,0,0,179
vibr,12,7,5,13,66,36,0,115
vic,12,5,7,13,0,0,0,13
vicar,12,6,6,13,126,0,0,139
vid,12,10,2,13,49,60,32,154
video,12,8,4,104,34,12,0,150
videomeld,12,8,4,13,77,91,49,230
vidomi,12,7,5,13,131,27,0,171
viewlet,12,6,6,13,38,0,0,51
viff,12,6,6,13,20,0,0,33
vii,12,7,5,13,134,25,0,172
viivo,12,6,6,13,57,0,0,70
vim,12,6,6,13,25,0,0,38
vimrc,12,6,6,13,89,0,0,102
vip,12,6,6,13,49,0,0,62
vir,12,6,6,13,42,0,0,55
vis,12,6,6,13,53,0,0,66
visual,12,6,6,13,70,0,0,83
visual_processed,12,6,6,13,35,0,0,48
vital,12,7,5,13,115,43,0,171
vitalbank,12,7,5,13,138,41,0,192
viv,12,5,7,13,0,0,0,13
vivo,12,7,5,13,63,12,0,88
vix,12,6,6,13,70,0,0,83
viz,12,6,6,13,137,0,0,150
vjp,12,6,6,13,171,0,0,184
vjsproj,12,6,6,13,74,0,0,87
vlab,12,5,7,13,0,0,0,13
vlc,12,6,6,13,37,0,0,50
vlcl,12,5,7,13,0,0,0,13
vle,12,6,6,13,12,0,0,25
vlg,12,5,7,13,0,0,0,13
vlm,12,7,5,13,131,30,0,174
vlp,12,6,6,13,21,0,0,34
vlt,12,5,7,13,0,0,0,13
vlw,12,8,4,13,9,0,0,22
vlx,12,5,7,13,0,0,0,13
vm,12,6,6,13,46,0,0,59
vmac,12,5,7,13,0,0,0,13
vmap,12,6,6,13,130,0,0,143
vmap_c,12,6,6,13,111,0,0,124
vmat,12,7,5,13,128,42,0,183
vmat_c,12,7,5,13,110,50,0,173
vmba,12,5,7,13,0,0,0,13
vmc,12,6,6,13,141,0,0,154
vmcx,12,6,6,13,63,0,0,76
vmcz,12,6,6,13,286,0,0,299
vmd,12,6,6,13,21,0,0,34
vmdk,12,7,5,13,144,70,0,227
vmdk-converttmp,12,7,5,13,133,21,0,167
vmdl,12,6,6,13,81,0,0,94
vmem,12,7,5,13,166,25,0,204
vmf,12,7,5,13,80,38,0,131
vmf_autosave,12,6,6,13,22,0,0,35
vmg,12,5,7,13,0,0,0,13
vmhf,12,5,7,13,0,0,0,13
vmhr,12,6,6,13,21,0,0,34
vmix,12,7,5,13,89,25,0,127
vml,12,6,6,13,40,0,0,53
vmlf,12,6,6,13,79,0,0,92
vmlt,12,6,6,13,77,0,0,90
vmm,12,7,5,13,73,41,0,127
vmo,12,5,7,13,0,0,0,13
vmpl,12,6,6,13,39,0,0,52
vms,12,7,5,13,114,27,0,154
vmsd,12,7,5,13,128,78,0,219
vmsg,12,5,7,13,0,0,0,13
vmsn,12,7,5,13,125,50,0,188
vmss,12,7,5,13,158,33,0,204
vmt,12,6,6,13,39,0,0,52
vmtm,12,7,5,13,105,74,0,192
vmu,12,7,5,13,118,24,0,155
vmv,12,6,6,13,15,0,0,28
vmwarevm,12,7,5,13,87,144,0,244
vmx,12,7,5,13,195,71,0,279
vmxf,12,7,5,13,128,26,0,167
vna,12,6,6,13,15,0,0,28
vnc,12,6,6,13,42,0,0,55
vncloc,12,6,6,13,111,0,0,124
vnd,12,6,6,13,17,0,0,30
vnf,12,5,7,13,0,0,0,13
vni,12,6,6,13,6,0,0,19
vnt,12,6,6,13,70,0,0,83
vob,12,10,2,13,205,38,119,375
voc,12,8,4,13,78,0,0,91
voca,12,6,6,13,115,0,0,128
voi,12,7,5,13,87,36,0,136
voicecontrolcommands,12,7,5,13,141,125,0,279
vok,12,6,6,13,12,0,0,25
vol,12,7,5,13,120,71,0,204
volarchive,12,5,7,13,0,0,0,13
voom,12,7,5,13,156,68,0,237
vor,12,6,6,13,17,0,0,30
vox,12,8,4,13,221,0,0,234
voxal,12,6,6,13,28,0,0,41
voxb,12,6,6,13,26,0,0,39
voxpack,12,7,5,13,74,24,0,111
vp,12,6,6,13,43,0,0,56
vp3,12,6,6,13,43,0,0,56
vp4,12,7,5,13,226,55,0,294
vp5,12,7,5,13,113,57,0,183
vp6,12,8,4,13,19,0,0,32
vp7,12,6,6,13,28,0,0,41
vp8,12,4,8,4,0,0,0,4
vp9,12,5,7,4,148,0,0,152
vpa,12,6,6,13,23,0,0,36
vpb,12,7,5,13,195,53,0,261
vpc,12,5,7,13,0,0,0,13
vpc6,12,7,5,13,47,38,0,98
vpc7,12,7,5,13,51,38,0,102
vpcbackup,12,5,7,13,0,0,0,13
vpd,12,5,7,13,0,0,0,13
vpdoc,12,7,5,13,184,39,0,236
vpe,12,6,6,13,101,0,0,114
vph,12,6,6,13,15,0,0,28
vpj,12,6,6,13,34,0,0,47
vpk,12,9,3,13,106,3,0,122
vpl,12,6,6,13,20,0,0,33
vpm,12,6,6,13,11,0,0,24
vpol,12,6,6,13,46,0,0,59
vpp,12,7,5,13,46,73,0,132
